gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,product,purchase
M,59,divorced,highsch,3,full_time,16,29,55781,no,0,tenant,4,derivatives,yes
F,29,single,highsch,0,self_employ,0,2,38250,no,0,owner,7,derivatives,no
M,59,divorced,highsch,2,unemployed,0,6,0,no,0,owner_morg,5,bonds,yes
F,24,single,highsch,0,full_time,3,5,31875,no,0,tenant,7,bonds,yes
M,27,married,univ,1,self_employ,5,6,63750,yes,46943,owner,7,derivatives,yes
F,35,divorced,postgrad,1,full_time,0,13,127500,no,0,owner,1,derivatives,no
M,50,single,univ,0,part_time,0,2,55781,no,0,tenant,13,derivatives,yes
M,32,married,highsch,1,part_time,6,10,28688,yes,28749,owner_morg,11,derivatives,yes
M,58,married,basic,0,part_time,5,29,22313,yes,32712,owner_morg,13,bonds,no
M,24,single,basic,0,full_time,3,4,21250,no,0,tenant,8,bonds,no
F,35,single,highsch,0,full_time,9,14,47813,no,0,owner_morg,5,stocks,no
F,47,married,univ,0,full_time,1,19,79688,yes,72969,owner,1,derivatives,no
M,29,single,highsch,0,part_time,5,8,19125,no,0,owner_morg,2,stocks,no
M,45,married,highsch,0,self_employ,12,22,57375,yes,54655,tenant,9,derivatives,yes
M,29,divorced,basic,1,part_time,6,6,12750,no,0,tenant,10,derivatives,yes
F,22,married,highsch,0,self_employ,2,3,38250,yes,44170,tenant,4,stocks,yes
F,43,married,highsch,3,part_time,9,18,28688,yes,48373,tenant,6,bonds,yes
M,33,divorced,univ,0,self_employ,6,10,95625,no,0,tenant,4,stocks,no
M,21,widowed,basic,1,full_time,2,2,21250,no,0,tenant,5,stocks,yes
M,23,single,univ,0,full_time,1,2,53125,no,0,tenant,5,derivatives,yes
M,25,single,univ,0,full_time,4,5,53125,no,0,tenant,7,bonds,no
F,43,married,univ,1,unemployed,0,6,0,yes,27662,owner,6,bonds,yes
F,27,single,univ,0,full_time,2,6,53125,no,0,tenant,7,stocks,no
M,44,married,postgrad,1,unemployed,0,16,0,yes,30652,tenant,1,derivatives,no
F,40,widowed,highsch,3,full_time,3,18,47813,no,0,owner,13,stocks,no
F,22,married,univ,0,unemployed,0,2,0,yes,5844,tenant,6,derivatives,no
M,44,married,basic,2,unemployed,0,14,0,no,0,tenant,12,bonds,yes
F,56,divorced,highsch,2,unemployed,0,27,0,no,0,tenant,4,bonds,yes
M,57,married,basic,0,unemployed,0,18,0,yes,7406,tenant,8,bonds,no
F,28,widowed,univ,1,part_time,2,4,31875,no,0,owner,3,stocks,yes
F,32,divorced,basic,2,part_time,7,9,19125,no,0,owner,2,stocks,no
F,28,single,univ,0,part_time,4,6,31875,no,0,tenant,8,stocks,yes
M,66,divorced,univ,2,retired,6,15,37188,no,0,owner_morg,1,derivatives,yes
M,30,single,highsch,0,unemployed,0,3,0,no,0,owner,10,derivatives,yes
F,26,divorced,basic,1,full_time,0,1,21250,no,0,tenant,2,stocks,yes
F,52,single,highsch,0,full_time,6,8,55781,no,0,tenant,7,derivatives,no
M,58,single,highsch,0,full_time,14,26,55781,no,0,tenant,15,derivatives,yes
F,20,single,basic,0,full_time,1,1,21250,no,0,w_parents,7,derivatives,no
M,21,divorced,basic,1,full_time,2,2,21250,no,0,tenant,7,stocks,yes
F,31,single,highsch,0,full_time,6,8,47813,no,0,tenant,13,derivatives,no
M,26,divorced,basic,1,self_employ,2,2,25500,no,0,tenant,2,stocks,yes
F,33,divorced,univ,0,self_employ,4,11,95625,no,0,tenant,1,stocks,no
F,42,divorced,basic,1,full_time,6,8,31875,no,0,owner_morg,6,bonds,yes
F,79,widowed,univ,0,self_employ,23,46,111563,no,0,tenant,8,derivatives,yes
M,20,married,highsch,1,full_time,1,1,31875,no,0,owner,5,derivatives,yes
M,68,married,univ,0,self_employ,14,20,111563,yes,44083,tenant,12,bonds,no
M,43,married,univ,1,full_time,0,4,79688,yes,53110,owner,14,derivatives,yes
M,22,single,highsch,0,part_time,2,3,19125,no,0,owner_morg,5,stocks,yes
M,30,single,highsch,0,full_time,1,7,47813,no,0,owner_morg,5,derivatives,yes
F,42,single,highsch,0,part_time,7,18,28688,no,0,tenant,6,bonds,yes
F,21,widowed,basic,1,part_time,2,2,12750,no,0,owner,8,derivatives,no
F,26,single,highsch,0,unemployed,0,3,0,no,0,tenant,6,derivatives,no
M,38,married,basic,0,self_employ,4,6,38250,yes,46058,tenant,4,derivatives,yes
F,31,married,univ,0,self_employ,2,9,95625,yes,76365,owner,8,derivatives,no
F,39,single,postgrad,0,full_time,3,6,127500,no,0,owner_morg,14,derivatives,no
M,22,single,univ,0,self_employ,0,1,63750,no,0,owner,4,bonds,no
M,22,widowed,highsch,1,full_time,2,2,31875,no,0,tenant,4,derivatives,yes
F,40,single,highsch,0,part_time,4,10,28688,no,0,tenant,11,bonds,yes
M,44,married,highsch,0,self_employ,9,18,57375,yes,42474,tenant,13,bonds,no
M,28,married,univ,1,part_time,1,6,31875,yes,38343,tenant,8,derivatives,yes
M,36,divorced,univ,0,unemployed,0,9,0,no,0,tenant,13,derivatives,yes
F,23,divorced,basic,0,full_time,0,4,21250,no,0,owner,5,derivatives,no
F,24,divorced,highsch,0,full_time,0,3,31875,no,0,owner,6,stocks,yes
F,46,divorced,postgrad,1,full_time,11,18,127500,no,0,owner_morg,9,bonds,yes
F,35,single,postgrad,0,full_time,9,10,127500,no,0,owner,1,stocks,no
F,23,single,highsch,0,self_employ,2,2,38250,no,0,tenant,7,bonds,yes
M,20,married,basic,0,part_time,1,2,12750,yes,32245,tenant,6,bonds,no
M,20,single,highsch,0,full_time,0,2,31875,no,0,tenant,5,stocks,yes
M,22,single,univ,0,full_time,2,3,53125,no,0,tenant,7,derivatives,no
M,45,married,highsch,2,self_employ,8,19,57375,yes,33882,tenant,8,derivatives,yes
F,39,married,postgrad,2,full_time,3,4,127500,yes,26749,owner,9,stocks,no
M,21,single,highsch,0,unemployed,0,1,0,no,0,w_parents,5,stocks,yes
F,22,divorced,univ,1,self_employ,0,0,63750,no,0,tenant,4,derivatives,no
M,33,married,basic,1,self_employ,4,9,38250,yes,51170,owner_morg,15,derivatives,yes
F,23,single,univ,0,full_time,0,2,53125,no,0,tenant,5,stocks,no
F,29,single,highsch,0,full_time,4,7,31875,no,0,tenant,5,derivatives,no
M,37,single,basic,0,full_time,1,2,31875,no,0,owner_morg,11,bonds,no
F,55,divorced,highsch,1,unemployed,0,19,0,no,0,tenant,12,stocks,no
M,37,widowed,univ,1,unemployed,0,0,0,no,0,owner_morg,11,bonds,yes
M,27,single,highsch,0,full_time,4,6,31875,no,0,owner_morg,9,derivatives,yes
M,26,widowed,highsch,2,full_time,1,4,31875,no,0,tenant,8,derivatives,yes
F,40,married,highsch,0,part_time,8,13,28688,yes,52014,tenant,11,derivatives,no
M,60,widowed,basic,1,unemployed,0,2,0,no,0,owner,7,derivatives,yes
F,21,single,basic,0,self_employ,2,2,25500,no,0,w_parents,3,stocks,yes
F,66,single,highsch,0,self_employ,18,25,66938,no,0,tenant,2,bonds,yes
F,55,widowed,univ,3,unemployed,0,13,0,no,0,owner,11,bonds,yes
F,41,divorced,highsch,0,self_employ,8,13,57375,no,0,owner_morg,4,derivatives,no
F,62,divorced,postgrad,2,full_time,21,35,148750,no,0,owner,8,stocks,no
M,41,married,highsch,2,unemployed,0,0,0,yes,36311,tenant,9,bonds,yes
M,53,married,univ,1,full_time,11,18,92969,yes,69542,tenant,11,derivatives,yes
M,45,divorced,highsch,0,unemployed,0,10,0,no,0,tenant,8,derivatives,yes
M,29,single,highsch,0,part_time,6,8,19125,no,0,owner,8,stocks,yes
F,26,single,basic,0,self_employ,0,3,25500,no,0,owner_morg,6,stocks,yes
F,41,married,highsch,0,unemployed,0,2,0,yes,36649,owner,8,stocks,no
M,62,single,univ,0,unemployed,0,18,0,no,0,tenant,14,bonds,no
F,31,widowed,highsch,3,full_time,0,6,47813,no,0,tenant,5,bonds,no
M,22,widowed,highsch,0,self_employ,1,1,38250,no,0,owner_morg,6,bonds,no
F,32,divorced,highsch,1,full_time,2,4,47813,no,0,tenant,3,bonds,no
M,30,divorced,postgrad,0,full_time,1,2,127500,no,0,owner_morg,3,bonds,no
M,20,single,highsch,0,self_employ,1,1,38250,no,0,tenant,7,bonds,no
F,61,single,highsch,0,part_time,18,31,33469,no,0,tenant,7,stocks,no
M,28,divorced,basic,0,unemployed,0,0,0,no,0,owner_morg,7,stocks,yes
M,36,divorced,basic,2,full_time,4,6,31875,no,0,owner,6,bonds,yes
M,38,married,highsch,1,unemployed,0,0,0,yes,19217,tenant,10,stocks,no
F,64,widowed,univ,2,part_time,6,10,55781,no,0,tenant,13,derivatives,yes
M,20,single,highsch,0,full_time,0,0,31875,no,0,tenant,7,bonds,no
M,26,married,highsch,0,part_time,2,6,19125,yes,21630,tenant,3,derivatives,yes
M,25,divorced,univ,2,part_time,1,2,31875,no,0,tenant,3,stocks,yes
M,44,married,univ,2,unemployed,0,18,0,yes,50424,owner,5,stocks,no
F,47,single,univ,0,full_time,3,5,79688,no,0,tenant,7,bonds,no
M,43,married,univ,1,self_employ,3,10,95625,yes,40847,tenant,14,derivatives,yes
M,52,divorced,univ,1,unemployed,0,21,0,no,0,owner_morg,5,stocks,no
M,32,married,univ,0,unemployed,0,10,0,yes,57733,tenant,1,stocks,no
M,33,divorced,basic,3,part_time,3,6,19125,no,0,tenant,6,derivatives,yes
F,39,divorced,highsch,0,unemployed,0,10,0,no,0,tenant,15,bonds,yes
F,33,single,highsch,0,part_time,0,8,28688,no,0,tenant,11,bonds,yes
F,26,divorced,highsch,0,full_time,1,4,31875,no,0,tenant,9,bonds,yes
F,32,married,basic,3,self_employ,4,10,38250,yes,50496,tenant,15,stocks,no
M,27,married,highsch,1,self_employ,5,6,38250,yes,50631,tenant,3,stocks,yes
M,44,widowed,basic,1,full_time,10,14,31875,no,0,tenant,11,derivatives,yes
F,20,widowed,basic,0,full_time,1,2,21250,no,0,tenant,7,bonds,yes
F,22,single,highsch,0,self_employ,2,2,38250,no,0,owner,8,derivatives,no
M,46,married,basic,2,unemployed,0,3,0,yes,49843,tenant,1,bonds,yes
F,47,widowed,highsch,1,part_time,6,12,28688,no,0,tenant,8,derivatives,yes
M,52,single,postgrad,0,full_time,0,25,148750,no,0,owner_morg,2,derivatives,yes
F,38,single,basic,0,self_employ,3,5,38250,no,0,tenant,12,bonds,no
M,30,single,basic,0,part_time,5,5,19125,no,0,tenant,13,bonds,no
F,78,widowed,univ,2,retired,6,35,37188,no,0,owner,2,bonds,yes
F,39,married,basic,2,full_time,9,15,31875,yes,49283,owner,8,bonds,yes
M,32,divorced,highsch,2,full_time,3,6,47813,no,0,tenant,4,bonds,no
M,22,single,highsch,0,part_time,1,1,19125,no,0,owner_morg,7,derivatives,yes
F,30,single,univ,0,part_time,4,5,47813,no,0,tenant,14,derivatives,no
F,22,single,basic,0,unemployed,0,3,0,no,0,owner_morg,4,derivatives,no
M,24,single,highsch,0,full_time,1,4,31875,no,0,owner_morg,5,bonds,no
M,43,widowed,univ,1,self_employ,5,14,95625,no,0,tenant,13,derivatives,yes
F,35,divorced,highsch,1,self_employ,5,9,57375,no,0,tenant,1,stocks,no
M,48,divorced,highsch,2,part_time,0,2,28688,no,0,owner,1,bonds,yes
F,52,widowed,univ,2,full_time,16,24,92969,no,0,owner,7,stocks,no
M,21,widowed,highsch,1,full_time,2,2,31875,no,0,owner_morg,7,derivatives,yes
M,27,married,univ,0,unemployed,0,0,0,yes,43489,tenant,5,derivatives,yes
F,63,single,univ,0,self_employ,7,33,111563,no,0,owner_morg,8,bonds,no
M,45,married,univ,0,full_time,10,19,79688,yes,40445,owner_morg,1,bonds,no
F,42,single,highsch,0,full_time,6,5,47813,no,0,tenant,13,derivatives,no
F,28,widowed,univ,2,full_time,3,8,53125,no,0,owner_morg,2,derivatives,yes
F,39,widowed,postgrad,1,full_time,6,10,127500,no,0,tenant,11,derivatives,no
M,33,divorced,postgrad,3,full_time,2,2,127500,no,0,owner_morg,8,derivatives,yes
F,35,single,highsch,0,unemployed,0,11,0,no,0,tenant,4,derivatives,no
M,27,divorced,highsch,3,unemployed,0,6,0,no,0,tenant,5,bonds,yes
F,47,single,highsch,0,full_time,3,6,47813,no,0,owner_morg,14,derivatives,no
F,22,divorced,highsch,1,full_time,1,3,31875,no,0,tenant,5,derivatives,no
F,33,single,basic,0,part_time,3,12,19125,no,0,tenant,3,stocks,no
F,21,divorced,basic,1,self_employ,1,1,25500,no,0,tenant,3,stocks,yes
M,64,single,postgrad,0,full_time,20,19,148750,no,0,owner_morg,15,stocks,no
F,59,widowed,basic,0,self_employ,15,30,44625,no,0,owner,13,stocks,no
F,43,single,univ,0,full_time,5,19,79688,no,0,tenant,4,bonds,yes
F,48,married,univ,1,part_time,0,15,47813,yes,53259,owner_morg,3,bonds,yes
M,25,married,highsch,0,unemployed,0,1,0,yes,52084,owner,9,bonds,no
F,26,divorced,univ,2,unemployed,0,3,0,no,0,tenant,10,derivatives,no
M,54,divorced,basic,2,self_employ,13,19,44625,no,0,owner,5,derivatives,yes
M,47,divorced,highsch,1,full_time,6,16,47813,no,0,tenant,14,stocks,no
M,25,divorced,univ,1,self_employ,3,4,63750,no,0,tenant,7,stocks,yes
F,34,divorced,postgrad,3,full_time,8,8,127500,no,0,owner,15,stocks,no
M,41,single,univ,0,unemployed,0,13,0,no,0,tenant,11,bonds,no
F,28,single,univ,0,full_time,3,2,53125,no,0,owner,1,stocks,no
M,25,single,univ,0,unemployed,0,1,0,no,0,tenant,6,derivatives,yes
F,44,single,basic,0,self_employ,10,17,38250,no,0,owner,13,bonds,yes
F,50,single,univ,0,full_time,10,11,92969,no,0,tenant,3,bonds,yes
F,56,divorced,highsch,0,full_time,0,26,55781,no,0,tenant,8,stocks,no
M,20,single,highsch,0,full_time,1,2,31875,no,0,owner_morg,8,derivatives,yes
M,24,married,highsch,0,self_employ,3,5,38250,no,0,tenant,4,derivatives,no
F,56,divorced,basic,0,full_time,6,30,37188,no,0,owner,9,bonds,yes
F,39,married,highsch,1,full_time,2,13,47813,yes,49738,tenant,12,stocks,no
F,26,single,highsch,0,part_time,4,4,19125,no,0,tenant,1,stocks,yes
M,26,divorced,highsch,0,self_employ,3,3,38250,no,0,owner_morg,3,stocks,yes
F,23,single,highsch,0,self_employ,2,4,38250,no,0,owner_morg,5,derivatives,no
M,22,single,univ,0,unemployed,0,3,0,no,0,owner_morg,8,stocks,yes
F,54,divorced,univ,0,full_time,1,24,92969,no,0,owner_morg,6,derivatives,no
F,49,single,postgrad,0,full_time,15,15,127500,no,0,tenant,2,bonds,yes
F,48,divorced,univ,2,self_employ,0,11,95625,no,0,owner,11,derivatives,no
F,49,married,basic,2,part_time,4,25,19125,yes,30876,tenant,13,bonds,yes
M,63,divorced,univ,1,self_employ,22,28,111563,no,0,owner_morg,4,stocks,no
M,44,married,postgrad,0,unemployed,0,4,0,no,0,owner,14,derivatives,yes
F,58,single,basic,0,self_employ,2,30,44625,no,0,tenant,4,derivatives,no
M,29,single,basic,0,part_time,5,4,12750,no,0,owner,4,derivatives,yes
M,26,single,highsch,0,unemployed,0,5,0,no,0,tenant,2,derivatives,yes
M,66,divorced,postgrad,2,unemployed,0,6,0,no,0,tenant,10,bonds,no
M,46,married,highsch,2,part_time,0,12,28688,yes,57726,owner_morg,15,derivatives,yes
M,42,divorced,highsch,0,self_employ,6,14,57375,no,0,owner,15,bonds,no
F,51,single,postgrad,0,full_time,17,18,148750,no,0,owner_morg,13,stocks,no
M,27,single,highsch,0,full_time,4,7,31875,no,0,tenant,5,derivatives,yes
F,51,divorced,univ,0,part_time,16,21,55781,no,0,owner,8,derivatives,no
M,21,divorced,highsch,1,part_time,2,2,19125,no,0,owner_morg,5,stocks,no
F,34,divorced,highsch,1,self_employ,3,12,57375,no,0,tenant,13,bonds,yes
M,28,widowed,basic,0,self_employ,5,6,25500,no,0,tenant,4,derivatives,yes
F,32,single,highsch,0,self_employ,4,6,57375,no,0,tenant,10,bonds,yes
M,54,single,highsch,0,self_employ,11,26,66938,no,0,owner_morg,10,stocks,no
M,41,divorced,univ,2,unemployed,0,15,0,no,0,owner,9,derivatives,yes
M,44,single,highsch,0,unemployed,0,0,0,no,0,owner_morg,6,bonds,no
M,41,married,highsch,0,self_employ,0,9,57375,yes,33037,owner_morg,9,bonds,no
M,35,single,univ,0,self_employ,2,6,95625,no,0,owner_morg,4,stocks,no
M,43,married,postgrad,0,full_time,7,10,127500,no,0,owner_morg,6,stocks,no
M,26,married,univ,2,full_time,0,1,53125,yes,52880,owner,3,bonds,yes
M,24,single,univ,0,self_employ,3,5,63750,no,0,tenant,7,derivatives,no
F,22,single,univ,0,part_time,0,0,31875,no,0,owner_morg,7,bonds,yes
M,56,married,highsch,1,unemployed,0,6,0,yes,58681,owner,10,bonds,yes
F,32,married,highsch,0,self_employ,7,7,57375,yes,33383,tenant,9,stocks,no
F,37,divorced,univ,0,part_time,0,9,47813,no,0,tenant,13,stocks,no
F,33,married,highsch,2,part_time,4,3,28688,yes,57043,owner_morg,13,bonds,yes
F,43,single,univ,0,self_employ,3,14,95625,no,0,owner,10,derivatives,no
F,32,single,basic,0,full_time,6,6,31875,no,0,owner_morg,7,bonds,yes
F,55,widowed,postgrad,3,full_time,17,28,148750,no,0,owner_morg,4,derivatives,yes
M,24,single,highsch,0,unemployed,0,0,0,no,0,tenant,6,derivatives,yes
M,38,divorced,highsch,1,full_time,5,14,47813,no,0,owner_morg,4,derivatives,yes
F,36,single,highsch,0,full_time,2,10,47813,no,0,tenant,12,stocks,no
M,63,single,highsch,0,unemployed,0,23,0,no,0,owner_morg,2,stocks,no
F,38,married,postgrad,0,self_employ,0,14,153000,no,0,owner_morg,10,bonds,no
M,52,married,postgrad,1,unemployed,0,23,0,yes,47702,tenant,10,stocks,no
M,28,married,highsch,1,unemployed,0,7,0,yes,41959,tenant,2,derivatives,yes
F,29,married,basic,1,full_time,6,6,21250,no,0,owner,2,bonds,yes
M,28,married,postgrad,2,part_time,0,6,51000,yes,36031,tenant,1,derivatives,yes
M,30,single,univ,0,part_time,4,8,47813,no,0,owner_morg,11,bonds,no
F,22,single,basic,0,unemployed,0,1,0,no,0,owner,3,stocks,yes
F,40,widowed,univ,1,unemployed,0,4,0,no,0,owner,6,stocks,no
M,45,single,highsch,0,full_time,6,10,47813,no,0,tenant,4,bonds,no
F,70,single,univ,0,self_employ,5,14,111563,no,0,owner_morg,14,bonds,yes
F,22,divorced,highsch,0,unemployed,0,3,0,no,0,tenant,6,bonds,yes
F,26,divorced,highsch,0,unemployed,0,2,0,no,0,tenant,2,stocks,yes
F,20,single,basic,0,full_time,1,1,21250,no,0,w_parents,5,stocks,yes
F,50,single,basic,0,full_time,13,19,37188,no,0,tenant,4,stocks,no
F,26,married,highsch,0,self_employ,4,5,38250,yes,39730,tenant,7,stocks,yes
M,28,married,basic,2,full_time,3,4,21250,yes,21534,tenant,7,derivatives,no
M,23,single,basic,0,unemployed,0,1,0,no,0,tenant,7,stocks,yes
F,26,divorced,highsch,0,full_time,4,4,31875,no,0,tenant,10,derivatives,no
M,60,widowed,highsch,0,part_time,18,15,33469,no,0,tenant,13,stocks,no
M,32,divorced,highsch,1,unemployed,0,0,0,no,0,tenant,8,derivatives,no
F,65,widowed,highsch,1,part_time,19,18,33469,no,0,owner,8,derivatives,yes
F,32,divorced,univ,0,part_time,3,10,47813,no,0,tenant,3,derivatives,no
F,56,widowed,univ,2,self_employ,0,21,111563,no,0,owner,15,bonds,yes
F,21,single,highsch,0,full_time,2,2,31875,no,0,owner_morg,5,stocks,yes
M,32,widowed,highsch,2,full_time,3,2,47813,no,0,tenant,10,derivatives,yes
M,37,married,highsch,3,part_time,2,11,28688,no,0,owner,3,bonds,no
M,31,widowed,highsch,0,full_time,6,6,47813,no,0,owner_morg,12,bonds,no
M,23,widowed,univ,0,part_time,0,2,31875,no,0,tenant,3,derivatives,yes
M,20,single,highsch,0,unemployed,0,1,0,no,0,w_parents,5,derivatives,yes
F,24,single,univ,0,full_time,1,2,53125,no,0,tenant,4,bonds,yes
F,27,married,univ,1,unemployed,0,6,0,yes,7677,tenant,3,stocks,yes
M,22,married,highsch,1,unemployed,0,0,0,yes,40128,owner_morg,3,stocks,yes
M,23,widowed,highsch,0,self_employ,0,4,38250,no,0,owner,4,bonds,no
F,70,widowed,basic,1,self_employ,24,32,44625,no,0,owner_morg,2,stocks,no
M,34,single,postgrad,0,full_time,0,6,127500,no,0,owner,4,derivatives,yes
M,49,widowed,postgrad,1,full_time,6,18,127500,no,0,tenant,9,bonds,yes
F,47,single,univ,0,full_time,0,14,79688,no,0,tenant,6,bonds,yes
M,59,widowed,highsch,2,full_time,9,30,55781,no,0,owner,3,bonds,yes
F,77,single,univ,0,unemployed,0,29,0,no,0,tenant,12,bonds,yes
M,40,married,univ,0,part_time,2,17,47813,yes,56471,owner,3,derivatives,yes
F,29,married,highsch,2,self_employ,3,6,38250,yes,50555,owner_morg,1,bonds,yes
F,52,married,univ,2,unemployed,0,2,0,yes,7717,tenant,12,derivatives,yes
M,32,married,basic,0,part_time,4,4,19125,yes,52660,tenant,4,derivatives,yes
F,51,divorced,highsch,2,self_employ,1,16,66938,no,0,tenant,4,stocks,no
F,24,married,univ,0,unemployed,0,4,0,yes,47151,tenant,5,bonds,yes
F,46,married,highsch,0,unemployed,0,12,0,yes,52224,tenant,9,derivatives,no
M,39,divorced,univ,1,full_time,0,2,79688,no,0,owner,1,derivatives,yes
M,26,widowed,basic,1,full_time,0,5,21250,no,0,tenant,5,derivatives,yes
F,28,divorced,highsch,0,full_time,2,4,31875,no,0,tenant,4,derivatives,no
M,26,single,highsch,0,self_employ,1,4,38250,no,0,owner,3,derivatives,yes
F,47,divorced,basic,2,full_time,13,23,31875,no,0,tenant,2,stocks,no
M,52,single,univ,0,unemployed,0,26,0,no,0,owner_morg,4,derivatives,yes
F,35,divorced,highsch,1,self_employ,2,10,57375,no,0,owner,8,bonds,no
F,43,single,highsch,0,self_employ,5,17,57375,no,0,tenant,12,stocks,no
F,56,widowed,highsch,2,self_employ,2,6,66938,no,0,owner,9,derivatives,yes
F,40,single,highsch,0,full_time,4,10,47813,no,0,tenant,1,bonds,yes
M,51,divorced,highsch,3,full_time,17,16,55781,no,0,owner,4,bonds,yes
F,25,single,highsch,0,full_time,4,6,31875,no,0,owner_morg,5,bonds,yes
F,38,married,postgrad,3,unemployed,0,6,0,yes,33155,tenant,11,bonds,yes
F,20,divorced,highsch,0,unemployed,0,2,0,no,0,owner,6,bonds,yes
F,28,married,univ,2,self_employ,1,3,63750,yes,29520,owner,6,stocks,yes
F,38,married,univ,0,unemployed,0,10,0,yes,31392,owner_morg,13,derivatives,no
M,25,married,basic,0,self_employ,0,1,25500,yes,32388,tenant,8,bonds,no
M,44,single,postgrad,0,full_time,9,21,127500,no,0,owner,12,derivatives,yes
M,30,divorced,univ,3,part_time,0,2,47813,no,0,tenant,11,bonds,yes
M,26,single,basic,0,unemployed,0,2,0,no,0,tenant,1,stocks,yes
M,36,divorced,univ,0,full_time,7,10,79688,no,0,owner_morg,12,stocks,no
M,27,divorced,postgrad,1,full_time,2,6,85000,no,0,tenant,9,bonds,yes
F,33,single,postgrad,0,full_time,1,10,127500,no,0,owner,3,stocks,no
M,29,divorced,univ,2,unemployed,0,0,0,no,0,owner_morg,5,stocks,yes
F,22,single,highsch,0,full_time,2,3,31875,no,0,tenant,5,derivatives,no
M,37,divorced,univ,1,part_time,4,13,47813,no,0,tenant,8,derivatives,yes
M,42,married,basic,0,full_time,12,15,31875,yes,53813,tenant,15,stocks,no
F,20,single,basic,0,self_employ,0,1,25500,no,0,w_parents,8,bonds,yes
F,49,divorced,univ,0,unemployed,0,3,0,no,0,owner_morg,4,stocks,no
M,38,divorced,univ,1,part_time,5,15,47813,no,0,tenant,14,derivatives,yes
M,33,married,highsch,1,part_time,8,6,28688,yes,31279,owner,7,bonds,no
M,39,divorced,postgrad,3,full_time,11,10,127500,no,0,owner_morg,7,bonds,yes
F,23,married,highsch,0,self_employ,3,3,38250,no,0,tenant,8,stocks,no
F,52,single,highsch,0,self_employ,6,17,66938,no,0,owner,2,derivatives,no
M,43,single,basic,0,unemployed,0,1,0,no,0,tenant,3,stocks,no
F,50,single,basic,0,full_time,7,11,37188,no,0,tenant,1,stocks,no
M,75,divorced,basic,0,retired,13,20,14875,no,0,tenant,10,bonds,no
M,40,married,univ,0,full_time,1,17,79688,yes,52254,owner,14,bonds,no
M,31,single,basic,0,full_time,3,7,31875,no,0,owner_morg,14,bonds,no
F,21,single,highsch,0,full_time,2,2,31875,no,0,owner_morg,7,stocks,yes
F,70,single,univ,0,self_employ,18,38,111563,no,0,owner,8,bonds,yes
M,47,divorced,highsch,1,full_time,2,6,47813,no,0,tenant,2,bonds,yes
